postal_code;locality_name;state_name;lat;lon
X5199;VILLA AMANCAY;Cordoba;"Argentina";-32.1833;-64.5833
X5199;CAÑADA DE LAS CHACRAS;Cordoba;"Argentina";-32.1833;-64.5833
X5199;VILLA EL TORREON;Cordoba;"Argentina";-32.1833;-64.5833
X5199;AMBOY;Cordoba;"Argentina";-32.1833;-64.5833
X5200;LA ISABELA;Cordoba;"Argentina";-30.3167;-64.3167
X5200;SAUCE CHIQUITO;Cordoba;"Argentina";-30.35;-64.4667
X5200;DEAN FUNES;Cordoba;"Argentina";-30.4333;-64.35
X5200;EL PORTILLO;Cordoba;"Argentina";-30.3667;-64.35
X5200;CERRO DE LA CRUZ;Cordoba;"Argentina";-30.3667;-64.3708
X5200;INTI HUASI (DEAN FUNES-DPTO.TULUMBA);Cordoba;"Argentina";-30.3667;-64.3708
X5200;SAN VICENTE (DEAN FUNES-DPTO.TULUMBA);Cordoba;"Argentina";-30.3667;-64.3708
X5200;LOS PUESTITOS;Cordoba;"Argentina";-30.3667;-64.3708
X5200;INGENIERO BERTINI;Cordoba;"Argentina";-30.3667;-64.3708
X5200;KILOMETRO 832 (APEADERO FCGB);Cordoba;"Argentina";-30.3667;-64.3708
X5200;CANTERAS KILOMETRO 428 (APEADERO FCGB);Cordoba;"Argentina";-30.3667;-64.3708
X5200;LA MESADA (DEAN FUNES-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.3667;-64.3708
X5200;KILOMETRO 430 (APEADERO FCGB);Cordoba;"Argentina";-30.3667;-64.3708
X5200;SAUCE PUNCO;Cordoba;"Argentina";-30.3667;-64.3708
X5200;PUESTO DEL CERRO;Cordoba;"Argentina";-30.3667;-64.3708
X5200;CAÑADA DEL SIMBOL;Cordoba;"Argentina";-30.3667;-64.3708
X5200;YERBA BUENA;Cordoba;"Argentina";-30.3667;-64.3708
X5200;LAS PENCAS;Cordoba;"Argentina";-30.3667;-64.3708
X5200;PUESTO DE LOS RODRIGUEZ;Cordoba;"Argentina";-30.3667;-64.3708
X5200;SANTA RITA (DEAN FUNES-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.3667;-64.3708
X5201;SAGNON;Cordoba;"Argentina";-30.5813;-64.2
X5201;ISCHILLIN;Cordoba;"Argentina";-30.5813;-64.2
X5201;TODOS LOS SANTOS;Cordoba;"Argentina";-30.5813;-64.2
X5201;LA BATALLA;Cordoba;"Argentina";-30.5813;-64.2
X5201;TOTORILLA;Cordoba;"Argentina";-30.5813;-64.2
X5201;VILLA COLIMBA;Cordoba;"Argentina";-30.5813;-64.2
X5201;CALASUYA;Cordoba;"Argentina";-30.5813;-64.2
X5201;LOS PIQUILLINES (LA MAJADILLA-DPTO.TULUMBA);Cordoba;"Argentina";-30.5813;-64.2
X5201;LOS BRINZES;Cordoba;"Argentina";-30.5813;-64.2
X5201;YNTIGUASI;Cordoba;"Argentina";-30.5813;-64.2
X5201;LA CAÑADA (SANTA CRUZ-DPTO.TULUMBA);Cordoba;"Argentina";-30.5813;-64.2
X5201;LAS CAÑAS (ISCHILLIN-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.5813;-64.2
X5201;EL TIGRE MUERTO;Cordoba;"Argentina";-30.5813;-64.2
X5201;SAN BERNARDO (SAN PEDRO DE TOYOS-DPTO ISCHILLIN);Cordoba;"Argentina";-30.5813;-64.2
X5201;EL RODEITO;Cordoba;"Argentina";-30.5813;-64.2
X5201;MAZA;Cordoba;"Argentina";-30.5813;-64.2
X5201;CRUCECITAS;Cordoba;"Argentina";-30.5813;-64.2
X5201;LAS AGUADITAS;Cordoba;"Argentina";-30.5813;-64.2
X5201;CHUÑAGUASI;Cordoba;"Argentina";-30.5813;-64.2
X5201;LAS PALOMITAS;Cordoba;"Argentina";-30.5813;-64.2
X5201;LOS CEJAS;Cordoba;"Argentina";-30.5813;-64.2
X5201;PUERTO DEL MEDIO;Cordoba;"Argentina";-30.5813;-64.2
X5201;LAS PALMAS (ISCHILLIN-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.5813;-64.2
X5201;LA HIGUERITA (ISCHILLIN-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.5813;-64.2
X5201;LAS CRUCESITAS;Cordoba;"Argentina";-30.5813;-64.2
X5201;EL PERTIGO;Cordoba;"Argentina";-30.5813;-64.2
X5201;LOS COQUITOS;Cordoba;"Argentina";-30.5813;-64.2
X5201;EL CARRIZAL (CHUÑAGUASI, DEPTO.SOBREMONTE);Cordoba;"Argentina";-30.5813;-64.2
X5201;LOS CORITOS;Cordoba;"Argentina";-30.5813;-64.2
X5201;LA POSTA (CHUÑAGUASI-DPTO.SOBREMONTE);Cordoba;"Argentina";-30.5813;-64.2
X5201;EL TALA (ISCHILLIN, DPTO.ISCHILLIN);Cordoba;"Argentina";-30.5813;-64.2
X5201;ISCHILLIN VIEJO;Cordoba;"Argentina";-30.5813;-64.2
X5201;LOBERA;Cordoba;"Argentina";-30.5813;-64.2
X5201;LA ZANJA;Cordoba;"Argentina";-30.5813;-64.2
X5201;COPACABANA;Cordoba;"Argentina";-30.65;-64.5167
X5201;CALCHIN;Cordoba;"Argentina";-30.5333;-64.35
X5201;LA COLONIA;Cordoba;"Argentina";-31.2167;-63.0333
X5201;SAGUION;Cordoba;"Argentina";-30.5667;-64.55
X5201;SANTA CRUZ;Cordoba;"Argentina";-30.25;-64.1667
X5201;LOS RUICES;Cordoba;"Argentina";-30.55;-64.35
X5201;SAN PEDRO DE TOYOS;Cordoba;"Argentina";-30.45;-64.45
X5201;LA MAJADILLA;Cordoba;"Argentina";-30.4333;-64.1833
X5203;EL ARROYO;Cordoba;"Argentina";-30.4;-64.0667
X5203;TULUMBA;Cordoba;"Argentina";-30.4;-64.1167
X5203;ALTO DE FLORES;Cordoba;"Argentina";-30.4;-64.0333
X5203;LAS JUNTAS;Cordoba;"Argentina";-30.4;-64.0722
X5203;ITIHUASI;Cordoba;"Argentina";-30.4;-64.0722
X5203;EL PASO;Cordoba;"Argentina";-30.4;-64.0722
X5203;RIO GRANDE (TULUMBA-DPTO.TULUMBA);Cordoba;"Argentina";-30.4;-64.0722
X5203;SIERRAS;Cordoba;"Argentina";-30.4;-64.0722
X5203;ALTA FLORES;Cordoba;"Argentina";-30.4;-64.0722
X5203;BELLA VISTA (TULUMBA-DEPTO.TULUMBA);Cordoba;"Argentina";-30.4;-64.0722
X5203;EL OJO DE AGUA;Cordoba;"Argentina";-30.4;-64.0722
X5203;MAJADILLA (TULUMBA-DPTO.TULUMBA);Cordoba;"Argentina";-30.4;-64.0722
X5203;LA AGUADA (TULUMBA, DPTO.TULUMBA);Cordoba;"Argentina";-30.4;-64.0722
X5203;SANTA GERTRUDIS;Cordoba;"Argentina";-30.4;-64.0722
X5203;EL MOTIVO;Cordoba;"Argentina";-30.4;-64.0722
X5203;EL ESPINILLO (TULUMBA, DPTO.TULUMBA);Cordoba;"Argentina";-30.4;-64.0722
X5203;ESPINILLO (TULUMBA, DPTO.TULUMBA);Cordoba;"Argentina";-30.4;-64.0722
X5205;LA LAGUNA (SAN PEDRO NORTE-DPTO.TULUMBA);Cordoba;"Argentina";-30.1333;-64.1333
X5205;EL ROSARIO (SAN PEDRO NORTE, DPTO.TULUMBA);Cordoba;"Argentina";-30.1333;-64.1333
X5205;SEVILLA;Cordoba;"Argentina";-30.1333;-64.1333
X5205;EL CAMARON;Cordoba;"Argentina";-30.1333;-64.1333
X5205;EL DESMONTE;Cordoba;"Argentina";-30.1333;-64.1333
X5205;EL CERRITO;Cordoba;"Argentina";-30.1333;-64.1333
X5205;CAMARONES;Cordoba;"Argentina";-30.1333;-64.1333
X5205;ALTO VERDE;Cordoba;"Argentina";-30.1833;-64.1167
X5205;SAN PEDRO NORTE;Cordoba;"Argentina";-30.0833;-64.15
X5208;CAÑADA HONDA (CRUZ DEL EJE, DEPTO. CRUZ DEL EJE);Cordoba;"Argentina";-30.3402;-64.1561
X5209;SOCORRO;Cordoba;"Argentina";-29.98;-63.9733
X5209;LA ESPERANZA (LOMA BLANCA-DPTO.SOBREMONTE);Cordoba;"Argentina";-29.98;-63.9733
X5209;RODEITO;Cordoba;"Argentina";-29.98;-63.9733
X5209;MAJADILLA (SAN FRANCISCO DEL CHAÑAR-DPTO.SOBREMONTE);Cordoba;"Argentina";-29.98;-63.9733
X5209;POZO NUEVO;Cordoba;"Argentina";-29.98;-63.9733
X5209;LOMITAS (SAN FRANCISCO DEL CHAÑAR-DPTO.SOBREMONTE);Cordoba;"Argentina";-29.98;-63.9733
X5209;LAS TACANAS;Cordoba;"Argentina";-29.98;-63.9733
X5209;POZO DEL TIGRE (SAN FRANCISCO DEL CHAÑAR-DPTO.SOBREMONTE);Cordoba;"Argentina";-29.98;-63.9733
X5209;BORDO DE LOS ESPINOSA;Cordoba;"Argentina";-29.98;-63.9733
X5209;LOS TELARES (SANTAMARIA DE SOBREMONTE-DPTO.SOBREMONTE);Cordoba;"Argentina";-29.98;-63.9733
X5209;INVERNADA;Cordoba;"Argentina";-29.98;-63.9733
X5209;CASPICUCHANA;Cordoba;"Argentina";-29.98;-63.9733
X5209;CASPICHUMA;Cordoba;"Argentina";-29.98;-63.9733
X5209;JARILLAS;Cordoba;"Argentina";-29.98;-63.9733
X5209;AGUADA DEL MONTE;Cordoba;"Argentina";-29.98;-63.9733
X5209;CAMPO ALEGRE (DEPTO.SOBREMONTE);Cordoba;"Argentina";-29.98;-63.9733
X5209;PUESTO NUEVO;Cordoba;"Argentina";-29.98;-63.9733
X5209;GRACIELA;Cordoba;"Argentina";-29.98;-63.9733
X5209;SAN PABLO (SAN FRANCISCO DEL CHAÑAR-DPTO.SOBREMONTE);Cordoba;"Argentina";-29.98;-63.9733
X5209;LOS BORDOS;Cordoba;"Argentina";-29.98;-63.9733
X5209;MANANTIALES (SAN FRANCISCO DEL CHAÑAR-DPTO.SOBREMONTE);Cordoba;"Argentina";-29.98;-63.9733
X5209;LAS JARILLAS;Cordoba;"Argentina";-29.98;-63.9733
X5209;NAVARRO;Cordoba;"Argentina";-29.98;-63.9733
X5209;LA QUINTA (SAN FRANCISCO DEL CHAÑAR-DPTO.SOBREMONTE);Cordoba;"Argentina";-29.98;-63.9733
X5209;LOS CERRILLOS (SAN FRANCISCO DEL CHAÑAR-DPTO.SOBREMONTE);Cordoba;"Argentina";-29.98;-63.9733
X5209;SANTA ANA (SAN FRANCISCO DEL CHAÑAR-DPTO.SOBREMONTE);Cordoba;"Argentina";-29.98;-63.9733
X5209;SANTO DOMINGO (LOMA BLANCA-DPTO.SOBREMONTE);Cordoba;"Argentina";-29.98;-63.9733
X5209;SANTAQ MARIA DE SOBREMONTE;Cordoba;"Argentina";-29.98;-63.9733
X5209;LA TOTORILLA;Cordoba;"Argentina";-29.98;-63.9733
X5209;LOMA BLANCA;Cordoba;"Argentina";-29.65;-64.2
X5209;MOVADO;Cordoba;"Argentina";-29.98;-63.9733
X5209;CACHI YACO;Cordoba;"Argentina";-29.6167;-64.05
X5209;JUME;Cordoba;"Argentina";-30.8667;-63.8167
X5209;SAN FRANCISCO DEL CHAÑAR;Cordoba;"Argentina";-29.7833;-63.9333
X5209;SAN LUIS;Cordoba;"Argentina";-29.9833;-63.8667
X5211;MACHA;Cordoba;"Argentina";-30.5667;-64.1333
X5211;LA AGUADA (MACHA- DPTO.TOTORAL);Cordoba;"Argentina";-30.5667;-64.1333
X5211;CRUZ MAJADA;Cordoba;"Argentina";-30.5667;-64.1333
X5212;EL IALITA;Cordoba;"Argentina";-30.65;-64.175
X5212;ESTANCIA GOROSITO;Cordoba;"Argentina";-30.65;-64.175
X5212;SAN CARLOS (AVELLANEDA-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;LAS DELICIAS (AVELLANEDA-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;LA SELVA;Cordoba;"Argentina";-30.65;-64.175
X5212;EL DIVISADERO (AVELLANEDA, DEPTO. ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;LA TUNA (LOS POZOS-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;LOS POZOS (DPTO.ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;EL TALITA (VILLA GUTIERREZ, DPTO.ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;LAS SIERRAS;Cordoba;"Argentina";-30.65;-64.175
X5212;LA MAJADA (LOS POZOS-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;LOS CHAÑARES (AVELLANEDA-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;EL CORO (AVELLANEDA, DEPTO. ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;KILOMETRO 827 (APEADERO FCGB);Cordoba;"Argentina";-30.65;-64.175
X5212;LOS VIERAS;Cordoba;"Argentina";-30.65;-64.175
X5212;AGUA PINTADA;Cordoba;"Argentina";-30.65;-64.175
X5212;JUAN GARCIA;Cordoba;"Argentina";-30.65;-64.175
X5212;EL TAMBERO;Cordoba;"Argentina";-30.65;-64.175
X5212;LA AGUADA (VILLA GUTIERREZ-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;LOS PEDERNALES;Cordoba;"Argentina";-30.65;-64.175
X5212;EL DIVISADERO (VILLA GUTIERREZ, DPTO.ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;KILOMETRO 784 (EMBARCADERO FCGB);Cordoba;"Argentina";-30.65;-64.175
X5212;MOLINOS (AVELLANEDA-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;LAS LOMITAS (SARMIENTO-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;LAS PIEDRAS ANCHAS;Cordoba;"Argentina";-30.65;-64.175
X5212;KILOMETRO 807 (EMBARCADERO FCGB);Cordoba;"Argentina";-30.65;-64.175
X5212;CANTERA LOS VIERAS;Cordoba;"Argentina";-30.65;-64.175
X5212;RIO DE LAS MANZANAS;Cordoba;"Argentina";-30.65;-64.175
X5212;PEDERNALES;Cordoba;"Argentina";-30.65;-64.175
X5212;SAN MIGUEL (AVELLANEDA-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;LAS MANZANAS (VILLA GUTIERRZ-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.65;-64.175
X5212;VILLA GUTIERREZ;Cordoba;"Argentina";-30.6667;-64.1667
X5212;BARRANCA YACO;Cordoba;"Argentina";-30.8667;-64.0833
X5212;EL ESTANQUE;Cordoba;"Argentina";-30.5167;-64.1833
X5212;LA CHACRA;Cordoba;"Argentina";-30.65;-64.175
X5212;SARMIENTO;Cordoba;"Argentina";-30.7667;-64.1
X5212;CRUZ MOJADA;Cordoba;"Argentina";-30.5;-64.3167
X5212;AVELLANEDA;Cordoba;"Argentina";-30.5833;-64.2
X5212;LA ESTACADA;Cordoba;"Argentina";-30.65;-64.175
X5214;VILLA QUILINO;Cordoba;"Argentina";-30.2;-64.4833
X5214;ORCOSUNI;Cordoba;"Argentina";-30.1833;-64.3167
X5214;LOS CADILLOS;Cordoba;"Argentina";-30.0833;-64.4667
X5214;ISLA DE SAN ANTONIO;Cordoba;"Argentina";-30.0333;-64.4333
X5214;LA RUDA;Cordoba;"Argentina";-30.14;-64.4367
X5214;QUILINO;Cordoba;"Argentina";-30.2;-64.4833
X5214;LA BOTIJA;Cordoba;"Argentina";-30.14;-64.4367
X5214;LOS MORTEROS;Cordoba;"Argentina";-30.14;-64.4367
X5214;EL MOLINO (QUILINO, DEPTO. ISCHILLIN);Cordoba;"Argentina";-30.14;-64.4367
X5214;KILOMETRO 881 (EMBARCADERO FCGB);Cordoba;"Argentina";-30.14;-64.4367
X5214;PUESTO DE ARRIBA;Cordoba;"Argentina";-30.14;-64.4367
X5214;KILOMETRO 859 (APEADERO FCGB);Cordoba;"Argentina";-30.14;-64.4367
X5214;LAS TOSCAS (QUILINO-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.14;-64.4367
X5214;LAS CHACRAS (VILLA QUILINO-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.14;-64.4367
X5214;LA BARRANCA (QUILINO, DPTO.ISCHILLIN);Cordoba;"Argentina";-30.14;-64.4367
X5214;EL VEINTICINCO;Cordoba;"Argentina";-30.14;-64.4367
X5214;LOS SOCABONES;Cordoba;"Argentina";-30.14;-64.4367
X5214;EL BAÑADO (QUILINO, DPTO.ISCHILLIN);Cordoba;"Argentina";-30.14;-64.4367
X5214;KILOMETRO 865 (APEADERO FCGB);Cordoba;"Argentina";-30.14;-64.4367
X5214;LA FLORIDA (QULINO-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.14;-64.4367
X5216;TOTORALEJOS;Cordoba;"Argentina";-29.6333;-64.85
X5216;KILOMETRO 907;Cordoba;"Argentina";-29.8583;-64.6667
X5216;LAS CAÑAS (SAN JOSE DE LAS SALINAS, DPTO.TULUMBA);Cordoba;"Argentina";-29.8583;-64.6667
X5216;ACOLLARADO;Cordoba;"Argentina";-29.8583;-64.6667
X5216;KILOMETRO 931 (EMBARCADERO FCGB);Cordoba;"Argentina";-29.8583;-64.6667
X5216;SAN JOSE (SAN JOSE DE LAS SALINAS-DPTO.TULUMBA);Cordoba;"Argentina";-29.8583;-64.6667
X5216;TUSCAL;Cordoba;"Argentina";-29.7833;-64.5333
X5216;ARBOL BLANCO;Cordoba;"Argentina";-30.1333;-64.7333
X5216;EL TUSCAL;Cordoba;"Argentina";-29.7833;-64.5333
X5216;SAN JOSE DE LAS SALINAS;Cordoba;"Argentina";-30.0167;-64.6333
X5216;LUCIO V. MANSILLA;Cordoba;"Argentina";-29.8;-64.7167
X5218;JAIME PETER;Cordoba;"Argentina";-30.4167;-64.5333
X5218;CHUÑA;Cordoba;"Argentina";-30.4667;-64.6667
X5218;LAS TUSCAS;Cordoba;"Argentina";-30.3833;-64.5667
X5218;LOS TARTAGOS;Cordoba;"Argentina";-30.5167;-64.5667
X5218;HUASCHA;Cordoba;"Argentina";-30.6;-64.75
X5218;EL CHANCHITO;Cordoba;"Argentina";-30.4767;-64.6167
X5218;KILOMETRO 450 (AEPADERO FCGB);Cordoba;"Argentina";-30.4767;-64.6167
X5218;EL MOJONCITO;Cordoba;"Argentina";-30.4767;-64.6167
X5218;EL RANCHITO;Cordoba;"Argentina";-30.4767;-64.6167
X5218;EL QUEBRACHO (CHUÑA, DEPTO. ISCHILLIN);Cordoba;"Argentina";-30.4767;-64.6167
X5218;EL PUESTO LOS CABRERAS;Cordoba;"Argentina";-30.4767;-64.6167
X5218;KILOMETRO 480 (APEADERO FCGB);Cordoba;"Argentina";-30.4767;-64.6167
X5218;EL JUME;Cordoba;"Argentina";-30.4767;-64.6167
X5218;PUESTO DE BATALLA;Cordoba;"Argentina";-30.4767;-64.6167
X5218;CAÑADA DE MAYO;Cordoba;"Argentina";-30.4767;-64.6167
X5218;ESTANCIA MAZA;Cordoba;"Argentina";-30.4767;-64.6167
X5218;EL PARAISO (CHUÑA, DEPTO. ISCHILLIN);Cordoba;"Argentina";-30.4767;-64.6167
X5218;LA AURA;Cordoba;"Argentina";-30.4767;-64.6167
X5218;LA CALERA (JAIME PETER- DPTO.ISCHILLIN);Cordoba;"Argentina";-30.4767;-64.6167
X5218;LAS CANTERAS;Cordoba;"Argentina";-30.4767;-64.6167
X5218;LA CAÑADA ANGOSTA;Cordoba;"Argentina";-30.4767;-64.6167
X5220;EL MOLINO (JESUS MARIA, DEPTO. COLON);Cordoba;"Argentina";-30.9583;-64.0917
X5220;LOS CHAÑARES (JESUS MARIA-DPTO.COLON);Cordoba;"Argentina";-30.9583;-64.0917
X5220;EL REYMUNDO;Cordoba;"Argentina";-30.9583;-64.0917
X5220;MALABRIGO;Cordoba;"Argentina";-30.9583;-64.0917
X5220;BELEN;Cordoba;"Argentina";-30.9583;-64.0917
X5220;ABBURRA;Cordoba;"Argentina";-30.9583;-64.0917
X5220;ESTACION CAROYA;Cordoba;"Argentina";-30.9583;-64.0917
X5220;SAN ISIDRO (JESUS MARIA- DPTO.COLON);Cordoba;"Argentina";-30.9583;-64.0917
X5220;LA VIRGINIA (JESUS MARIA-DPTO.COLON);Cordoba;"Argentina";-30.9583;-64.0917
X5220;SAN PABLO (JESUS MARIA-DPTO.COLON);Cordoba;"Argentina";-30.9583;-64.0917
X5220;LOS CALLEJONES (JESUS MARIA-DPTO.COLON);Cordoba;"Argentina";-30.9583;-64.0917
X5220;SANTO TOMAS;Cordoba;"Argentina";-30.9583;-64.0917
X5220;LAS ASTILLAS;Cordoba;"Argentina";-30.9583;-64.0917
X5220;OJO DE AGUA (JESUS MARIA-DPTO.COLON);Cordoba;"Argentina";-30.9583;-64.0917
X5220;KILOMETRO 745 (APEADERO FCGB);Cordoba;"Argentina";-30.9583;-64.0917
X5220;COLUMBO;Cordoba;"Argentina";-30.9583;-64.0917
X5220;JESUS MARIA;Cordoba;"Argentina";-30.9833;-64.1
X5220;LOS DOS RIOS;Cordoba;"Argentina";-30.9583;-64.0917
X5220;SINSACATE;Cordoba;"Argentina";-30.9333;-64.0833
X5220;NINTES;Cordoba;"Argentina";-30.9583;-64.0917
X5220;LOS DURAZNOS;Cordoba;"Argentina";-30.9583;-64.0917
X5221;CAÑADA DE JUME;Cordoba;"Argentina";-30.8667;-63.8167
X5221;CRUZ DEL QUEMADO;Cordoba;"Argentina";-30.9833;-63.95
X5221;MULA MUERTA;Cordoba;"Argentina";-30.8833;-64.0167
X5221;SANTA TERESA;Cordoba;"Argentina";-31.0833;-63.9667
X5221;RIO PINTO;Cordoba;"Argentina";-30.7667;-64.2167
X5221;VILLA ALBERTINA;Cordoba;"Argentina";-30.6833;-64.3333
X5221;CAÑADA DE RIO PINTO;Cordoba;"Argentina";-30.7667;-64.2167
X5221;AGUA DE LAS PIEDRAS;Cordoba;"Argentina";-30.8167;-64.2
X5221;CANDELARIA (TOTORAL);Cordoba;"Argentina";-30.8167;-63.8
X5221;LOS QUEBRACHITOS;Cordoba;"Argentina";-31.2;-64.3667
X5221;LOS COMETIERRA;Cordoba;"Argentina";-30.85;-63.9167
X5221;CORRAL DE BARRANCA;Cordoba;"Argentina";-30.2833;-64.05
X5221;DOCTOR NICASIO SALAS OROÑO;Cordoba;"Argentina";-30.8167;-63.8667
X5221;MOTA;Cordoba;"Argentina";-30.8321;-64.0551
X5221;EL ALGARROBO;Cordoba;"Argentina";-30.8321;-64.0551
X5221;LAS PALMITAS (CAÑADA DE RIO PINTO-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.8321;-64.0551
X5221;CAÑADAS HONDAS;Cordoba;"Argentina";-30.8321;-64.0551
X5221;CABINDO;Cordoba;"Argentina";-30.8321;-64.0551
X5221;CAÑADA DE MATEO;Cordoba;"Argentina";-30.8321;-64.0551
X5221;BAJO DE OLMOS;Cordoba;"Argentina";-30.8321;-64.0551
X5221;VILLA CERRO NEGRO;Cordoba;"Argentina";-30.8321;-64.0551
X5221;AGUA SACHA;Cordoba;"Argentina";-30.8321;-64.0551
X5221;SAN LORENZO (SANTA CATALINA-DPTO.TOTORAL);Cordoba;"Argentina";-30.8321;-64.0551
X5221;CERRO NEGRO (DEPTO. ISCHILLIN);Cordoba;"Argentina";-30.8321;-64.0551
X5221;LOS MIQUILES;Cordoba;"Argentina";-30.8321;-64.0551
X5221;CAMPO ALEGRE (DR. NICASIO SALAS OROÑO-DEPTO.TOTORAL);Cordoba;"Argentina";-30.8321;-64.0551
X5221;SANTA CATALINA (DPTO.TOTORAL);Cordoba;"Argentina";-30.8321;-64.0551
X5221;CAMPO LA PIEDRA;Cordoba;"Argentina";-30.8321;-64.0551
X5221;ALGARROBO;Cordoba;"Argentina";-30.8321;-64.0551
X5221;EL VERGEL (CAÑADA DE RIO PINTO, DPTO.ISCHILLIN);Cordoba;"Argentina";-30.8321;-64.0551
X5221;MIQUILOS;Cordoba;"Argentina";-30.8321;-64.0551
X5221;LA PORTEÑA;Cordoba;"Argentina";-30.8321;-64.0551
X5221;POZO CONCA;Cordoba;"Argentina";-30.8321;-64.0551
X5221;ESPINILLO (CAÑADA DE JUME, DPTO.TOTORAL);Cordoba;"Argentina";-30.8321;-64.0551
X5221;POZO CORREA;Cordoba;"Argentina";-30.8321;-64.0551
X5221;RIO DE LOS TALAS;Cordoba;"Argentina";-30.8321;-64.0551
X5221;QUISCASACATE;Cordoba;"Argentina";-30.8321;-64.0551
X5221;RIO CHICO (SANTA TERESA-DPTO.COLON);Cordoba;"Argentina";-30.8321;-64.0551
X5221;SAN PELLEGRINO;Cordoba;"Argentina";-30.8321;-64.0551
X5221;SANTA SABINA (SANTA CATALINA-DPTO.TOTORAL);Cordoba;"Argentina";-30.8321;-64.0551
X5221;LOS SAUCES (CAÑADA DE RIO PINTO-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.8321;-64.0551
X5221;COLONIA VICENTE AGUERO;Cordoba;"Argentina";-30.8321;-64.0551
X5221;RIO DE LOS SAUCES (CAÑADA DE RIO PINTO-DPTO.ISCHILLIN);Cordoba;"Argentina";-30.8321;-64.0551
X5223;TAJAMARES;Cordoba;"Argentina";-31.0333;-64.0833
X5223;TRONCO POZO;Cordoba;"Argentina";-31.0333;-64.0833
X5223;COLONIA CAROYA;Cordoba;"Argentina";-31.0333;-64.0833
X5223;CAROYA;Cordoba;"Argentina";-31.0333;-64.0833
X5225;POZO DEL MORO;Cordoba;"Argentina";-30.8333;-63.6
X5225;EL SUNCHO;Cordoba;"Argentina";-30.7167;-63.3
X5225;RAMALLO;Cordoba;"Argentina";-30.8;-63.5
X5225;ATAHONA;Cordoba;"Argentina";-30.8833;-63.6833
X5225;OBISPO TREJO;Cordoba;"Argentina";-30.7667;-63.4167
X5225;PUESTO DE PUCHETA;Cordoba;"Argentina";-30.8;-63.5
X5225;PUESTO JULIA ROSA;Cordoba;"Argentina";-30.8;-63.5
X5225;LAS BANDURRIAS NORTE;Cordoba;"Argentina";-30.8;-63.5
X5225;LAS BANDURRIAS SUD;Cordoba;"Argentina";-30.8;-63.5
X5225;MIGUELITO;Cordoba;"Argentina";-30.8;-63.5
X5225;LOS POZOS (PUESTO DE PUCHETA-DPTO.RIO PRIMERO);Cordoba;"Argentina";-30.8;-63.5
X5225;LOS ALGARROBITOS (ATAHONA-DPTO.RIO PRIMERO);Cordoba;"Argentina";-30.8;-63.5
X5225;CAMPO RAMALLO;Cordoba;"Argentina";-30.8;-63.5
X5225;ISLA VERDE (OBISPO TREJO-DPTO.RIO PRIMERO);Cordoba;"Argentina";-30.8;-63.5
X5227;LAS PALMITAS (MAQUINISTA GALLINI-DPTO.RIO PRIMERO);Cordoba;"Argentina";-30.8457;-63.9283
X5227;PUESTO DE FIERRO;Cordoba;"Argentina";-30.8457;-63.9283
X5227;MAQUINISTA GALLINI (DPTO.RIO PRIMERO);Cordoba;"Argentina";-30.8457;-63.9283
X5227;SAN ROQUE-TULUMBA;Cordoba;"Argentina";-30.8457;-63.9283
X5227;CAÑADA HONDA (LA POSTA, DEPTO. RIO PRIMERO);Cordoba;"Argentina";-30.8457;-63.9283
X5227;SAN SALVADOR (LA POSTA-DPTO.RIO PRIMERO)_;Cordoba;"Argentina";-30.8457;-63.9283
X5229;ESTANCIA LAS ROSAS;Cordoba;"Argentina";-30.725;-63.6417
X5229;CABEZA DE BUEY;Cordoba;"Argentina";-30.725;-63.6417
X5229;KILOMETRO 364 TINTIZACO (APEADERO FCGB);Cordoba;"Argentina";-30.725;-63.6417
X5229;ESTANCIA BOTTARO;Cordoba;"Argentina";-30.725;-63.6417
